$GPGGA,161552.000,5059.0559,N,00707.5425,E,1,09,1.0,81.6,M,47.6,M,,0000*6C
$GPGGA,161553.000,5059.0557,N,00707.5465,E,1,09,1.0,81.5,M,47.6,M,,0000*64
$GPGGA,161554.000,5059.0556,N,00707.5494,E,1,09,1.0,81.5,M,47.6,M,,0000*6C
$GPGGA,161555.000,5059.0558,N,00707.5510,E,1,09,1.0,81.7,M,47.6,M,,0000*6C
$GPGGA,161556.000,5059.0560,N,00707.5521,E,1,09,1.0,81.8,M,47.6,M,,0000*69
$GPGGA,161557.000,5059.0569,N,00707.5534,E,1,09,1.0,81.9,M,47.6,M,,0000*64
$GPGGA,161558.000,5059.0584,N,00707.5544,E,1,09,1.0,81.9,M,47.6,M,,0000*6F
$GPGGA,161559.000,5059.0603,N,00707.5544,E,1,09,1.0,82.1,M,47.6,M,,0000*69
$GPGGA,161600.000,5059.0627,N,00707.5540,E,1,09,1.0,82.1,M,47.6,M,,0000*64
$GPGGA,161601.000,5059.0651,N,00707.5533,E,1,09,1.0,82.2,M,47.6,M,,0000*63
$GPGGA,161602.000,5059.0677,N,00707.5526,E,1,09,1.0,82.4,M,47.6,M,,0000*66
$GPGGA,161603.000,5059.0705,N,00707.5524,E,1,09,1.0,82.6,M,47.6,M,,0000*63
$GPGGA,161604.000,5059.0731,N,00707.5530,E,1,09,1.0,82.9,M,47.6,M,,0000*69
$GPGGA,161605.000,5059.0759,N,00707.5543,E,1,09,1.0,83.4,M,47.6,M,,0000*6E
$GPGGA,161606.000,5059.0788,N,00707.5557,E,1,09,1.0,83.8,M,47.6,M,,0000*68
$GPGGA,161607.000,5059.0818,N,00707.5567,E,1,09,1.0,84.2,M,47.6,M,,0000*61
$GPGGA,161608.000,5059.0841,N,00707.5572,E,1,09,1.0,84.6,M,47.6,M,,0000*62
$GPGGA,161609.000,5059.0858,N,00707.5569,E,1,09,1.0,85.0,M,47.6,M,,0000*66
$GPGGA,161610.000,5059.0869,N,00707.5550,E,1,09,1.0,85.1,M,47.6,M,,0000*67
$GPGGA,161611.000,5059.0872,N,00707.5519,E,1,09,1.0,85.2,M,47.6,M,,0000*62
$GPGGA,161612.000,5059.0869,N,00707.5480,E,1,09,1.0,85.5,M,47.6,M,,0000*6D
